# Forces      
# CofR        : (0.000000e+00 0.000000e+00 0.000000e+00)
# Time        forces(pressure viscous porous)	moments(pressure viscous porous)
4.755         	((7.964038e-02 -8.348910e-08 1.891508e-21) (5.088688e-02 -4.119276e-08 -2.115469e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.251123e-21 -4.864714e-21 5.338569e-16) (3.381904e-21 -2.819563e-21 1.346228e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.76          	((7.963672e-02 -8.324679e-08 1.891383e-21) (5.088443e-02 -4.112011e-08 -2.115213e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.250644e-21 -4.864481e-21 5.300758e-16) (3.381657e-21 -2.819424e-21 1.342483e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.765         	((7.963307e-02 -8.301495e-08 1.891258e-21) (5.088198e-02 -4.104773e-08 -2.114957e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.250165e-21 -4.864249e-21 5.283266e-16) (3.381410e-21 -2.819284e-21 1.338733e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.77          	((7.962941e-02 -8.276698e-08 1.891134e-21) (5.087953e-02 -4.097541e-08 -2.114702e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.249688e-21 -4.864016e-21 5.257542e-16) (3.381164e-21 -2.819145e-21 1.334981e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.775         	((7.962576e-02 -8.251185e-08 1.891010e-21) (5.087709e-02 -4.090340e-08 -2.114448e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.249210e-21 -4.863784e-21 5.244904e-16) (3.380918e-21 -2.819006e-21 1.331226e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.78          	((7.962211e-02 -8.188284e-08 1.890886e-21) (5.087465e-02 -4.082837e-08 -2.114194e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.248734e-21 -4.863552e-21 4.738480e-16) (3.380673e-21 -2.818868e-21 1.327470e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.785         	((7.961846e-02 -8.199236e-08 1.890762e-21) (5.087222e-02 -4.075658e-08 -2.113941e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.248258e-21 -4.863320e-21 5.037229e-16) (3.380428e-21 -2.818729e-21 1.323711e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.79          	((7.961481e-02 -8.174153e-08 1.890639e-21) (5.086979e-02 -4.068541e-08 -2.113688e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.247783e-21 -4.863089e-21 5.010513e-16) (3.380183e-21 -2.818591e-21 1.319956e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.795         	((7.961117e-02 -8.149098e-08 1.890516e-21) (5.086736e-02 -4.061458e-08 -2.113437e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.247309e-21 -4.862857e-21 4.997706e-16) (3.379939e-21 -2.818453e-21 1.316202e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.8           	((7.960753e-02 -8.124147e-08 1.890393e-21) (5.086493e-02 -4.054347e-08 -2.113186e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.246835e-21 -4.862625e-21 5.001086e-16) (3.379695e-21 -2.818315e-21 1.312448e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.805         	((7.960389e-02 -8.098792e-08 1.890270e-21) (5.086251e-02 -4.047279e-08 -2.112935e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.246362e-21 -4.862394e-21 4.965299e-16) (3.379452e-21 -2.818177e-21 1.308696e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.81          	((7.960025e-02 -8.075673e-08 1.890147e-21) (5.086010e-02 -4.040230e-08 -2.112685e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.245890e-21 -4.862163e-21 4.977894e-16) (3.379209e-21 -2.818040e-21 1.304946e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.815         	((7.959661e-02 -8.048910e-08 1.890025e-21) (5.085768e-02 -4.033192e-08 -2.112436e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.245418e-21 -4.861932e-21 4.951551e-16) (3.378967e-21 -2.817902e-21 1.301199e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.82          	((7.959298e-02 -8.025886e-08 1.889903e-21) (5.085527e-02 -4.026153e-08 -2.112188e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.244947e-21 -4.861701e-21 4.974116e-16) (3.378724e-21 -2.817765e-21 1.297454e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.825         	((7.958935e-02 -7.999728e-08 1.889781e-21) (5.085287e-02 -4.019141e-08 -2.111940e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.244477e-21 -4.861470e-21 4.945495e-16) (3.378483e-21 -2.817629e-21 1.293713e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.83          	((7.958572e-02 -7.974575e-08 1.889659e-21) (5.085046e-02 -4.012152e-08 -2.111693e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.244008e-21 -4.861239e-21 4.943445e-16) (3.378241e-21 -2.817492e-21 1.289975e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.835         	((7.958209e-02 -7.948901e-08 1.889537e-21) (5.084806e-02 -4.005167e-08 -2.111446e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.243539e-21 -4.861009e-21 4.931875e-16) (3.378000e-21 -2.817356e-21 1.286242e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.84          	((7.957847e-02 -7.923901e-08 1.889416e-21) (5.084567e-02 -3.998205e-08 -2.111200e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.243071e-21 -4.860778e-21 4.922540e-16) (3.377760e-21 -2.817220e-21 1.282513e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.845         	((7.957485e-02 -7.898855e-08 1.889295e-21) (5.084328e-02 -3.991275e-08 -2.110955e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.242604e-21 -4.860548e-21 4.924785e-16) (3.377520e-21 -2.817084e-21 1.278788e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.85          	((7.957123e-02 -7.871295e-08 1.889174e-21) (5.084089e-02 -3.984243e-08 -2.110710e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.242137e-21 -4.860318e-21 4.910123e-16) (3.377280e-21 -2.816948e-21 1.275070e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.855         	((7.956761e-02 -7.818226e-08 1.889053e-21) (5.083850e-02 -3.977324e-08 -2.110466e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.241671e-21 -4.860088e-21 4.731297e-16) (3.377041e-21 -2.816812e-21 1.271354e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.86          	((7.956400e-02 -7.820834e-08 1.888933e-21) (5.083612e-02 -3.970326e-08 -2.110222e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.241205e-21 -4.859858e-21 4.915891e-16) (3.376802e-21 -2.816677e-21 1.267642e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.865         	((7.956039e-02 -7.794787e-08 1.888813e-21) (5.083374e-02 -3.963418e-08 -2.109979e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.240741e-21 -4.859629e-21 4.901737e-16) (3.376564e-21 -2.816542e-21 1.263939e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.87          	((7.955678e-02 -7.770662e-08 1.888693e-21) (5.083137e-02 -3.956498e-08 -2.109737e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.240277e-21 -4.859399e-21 4.909301e-16) (3.376326e-21 -2.816407e-21 1.260242e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.875         	((7.955317e-02 -7.742719e-08 1.888573e-21) (5.082899e-02 -3.949553e-08 -2.109496e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.239814e-21 -4.859170e-21 4.892445e-16) (3.376088e-21 -2.816273e-21 1.256550e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.88          	((7.954957e-02 -7.690069e-08 1.888453e-21) (5.082663e-02 -3.942639e-08 -2.109255e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.239351e-21 -4.858941e-21 4.711028e-16) (3.375851e-21 -2.816138e-21 1.252864e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.885         	((7.954597e-02 -7.693826e-08 1.888334e-21) (5.082426e-02 -3.935744e-08 -2.109015e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.238889e-21 -4.858712e-21 4.899552e-16) (3.375614e-21 -2.816004e-21 1.249181e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.89          	((7.954237e-02 -7.637157e-08 1.888215e-21) (5.082190e-02 -3.928818e-08 -2.108775e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.238428e-21 -4.858483e-21 4.703091e-16) (3.375377e-21 -2.815870e-21 1.245509e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.895         	((7.953878e-02 -7.614197e-08 1.888096e-21) (5.081954e-02 -3.921908e-08 -2.108536e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.237968e-21 -4.858255e-21 4.706556e-16) (3.375141e-21 -2.815736e-21 1.241839e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.9           	((7.953517e-02 -7.596827e-08 1.887978e-21) (5.081719e-02 -3.915398e-08 -2.108299e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.237504e-21 -4.858025e-21 4.736718e-16) (3.374904e-21 -2.815603e-21 1.238178e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.905         	((7.953157e-02 -7.558933e-08 1.887860e-21) (5.081484e-02 -3.908282e-08 -2.108062e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.237044e-21 -4.857797e-21 4.708029e-16) (3.374668e-21 -2.815469e-21 1.234519e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.91          	((7.952799e-02 -7.533786e-08 1.887741e-21) (5.081249e-02 -3.901307e-08 -2.107825e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.236585e-21 -4.857569e-21 4.696171e-16) (3.374433e-21 -2.815336e-21 1.230867e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.915         	((7.952440e-02 -7.509158e-08 1.887623e-21) (5.081014e-02 -3.894369e-08 -2.107588e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.236128e-21 -4.857341e-21 4.697153e-16) (3.374199e-21 -2.815203e-21 1.227224e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.92          	((7.952082e-02 -7.483112e-08 1.887505e-21) (5.080780e-02 -3.887458e-08 -2.107352e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.235670e-21 -4.857113e-21 4.703616e-16) (3.373965e-21 -2.815070e-21 1.223590e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.925         	((7.951724e-02 -7.459585e-08 1.887388e-21) (5.080546e-02 -3.880538e-08 -2.107116e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.235213e-21 -4.856885e-21 4.700304e-16) (3.373731e-21 -2.814938e-21 1.219963e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.93          	((7.951366e-02 -7.431526e-08 1.887270e-21) (5.080313e-02 -3.873573e-08 -2.106881e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.234757e-21 -4.856657e-21 4.694850e-16) (3.373497e-21 -2.814805e-21 1.216344e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.935         	((7.951012e-02 -7.402332e-08 1.887153e-21) (5.080080e-02 -3.866690e-08 -2.106647e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.234306e-21 -4.856432e-21 4.679027e-16) (3.373266e-21 -2.814673e-21 1.212731e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.94          	((7.950654e-02 -7.379182e-08 1.887036e-21) (5.079847e-02 -3.859771e-08 -2.106414e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.233851e-21 -4.856205e-21 4.696840e-16) (3.373033e-21 -2.814541e-21 1.209130e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.945         	((7.950298e-02 -7.352089e-08 1.886919e-21) (5.079615e-02 -3.852844e-08 -2.106181e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.233397e-21 -4.855978e-21 4.692783e-16) (3.372801e-21 -2.814409e-21 1.205533e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.95          	((7.949941e-02 -7.328502e-08 1.886803e-21) (5.079383e-02 -3.845940e-08 -2.105948e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.232944e-21 -4.855751e-21 4.692690e-16) (3.372569e-21 -2.814278e-21 1.201943e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.955         	((7.949585e-02 -7.301595e-08 1.886686e-21) (5.079151e-02 -3.839018e-08 -2.105716e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.232492e-21 -4.855525e-21 4.692673e-16) (3.372338e-21 -2.814146e-21 1.198360e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.96          	((7.949230e-02 -7.273126e-08 1.886570e-21) (5.078920e-02 -3.832112e-08 -2.105485e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.232041e-21 -4.855299e-21 4.672073e-16) (3.372107e-21 -2.814015e-21 1.194785e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.965         	((7.948874e-02 -7.245533e-08 1.886454e-21) (5.078689e-02 -3.825185e-08 -2.105254e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.231590e-21 -4.855073e-21 4.684939e-16) (3.371876e-21 -2.813884e-21 1.191217e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.97          	((7.948520e-02 -7.223396e-08 1.886339e-21) (5.078458e-02 -3.818275e-08 -2.105024e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.231140e-21 -4.854847e-21 4.684770e-16) (3.371646e-21 -2.813753e-21 1.187656e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.975         	((7.948165e-02 -7.196287e-08 1.886223e-21) (5.078228e-02 -3.811337e-08 -2.104795e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.230690e-21 -4.854622e-21 4.688505e-16) (3.371416e-21 -2.813623e-21 1.184104e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.98          	((7.947811e-02 -7.165696e-08 1.886108e-21) (5.077998e-02 -3.804367e-08 -2.104566e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.230242e-21 -4.854397e-21 4.677663e-16) (3.371187e-21 -2.813492e-21 1.180559e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.985         	((7.947457e-02 -7.134900e-08 1.885993e-21) (5.077768e-02 -3.797511e-08 -2.104338e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.229793e-21 -4.854171e-21 4.680670e-16) (3.370958e-21 -2.813362e-21 1.177021e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.99          	((7.947103e-02 -7.114992e-08 1.885878e-21) (5.077539e-02 -3.790664e-08 -2.104110e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.229346e-21 -4.853946e-21 4.678832e-16) (3.370729e-21 -2.813232e-21 1.173485e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.995         	((7.946750e-02 -7.088042e-08 1.885764e-21) (5.077309e-02 -3.783709e-08 -2.103883e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.228899e-21 -4.853721e-21 4.676791e-16) (3.370501e-21 -2.813102e-21 1.169961e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5             	((7.946397e-02 -7.058832e-08 1.885649e-21) (5.077081e-02 -3.776769e-08 -2.103657e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.228453e-21 -4.853497e-21 4.670887e-16) (3.370273e-21 -2.812973e-21 1.166445e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.005         	((7.946045e-02 -7.037691e-08 1.885535e-21) (5.076852e-02 -3.769833e-08 -2.103431e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.228008e-21 -4.853273e-21 4.682424e-16) (3.370046e-21 -2.812843e-21 1.162937e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.01          	((7.945693e-02 -6.979914e-08 1.885421e-21) (5.076624e-02 -3.762843e-08 -2.103206e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.227563e-21 -4.853049e-21 4.716754e-16) (3.369819e-21 -2.812714e-21 1.159437e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.015         	((7.945341e-02 -6.982665e-08 1.885307e-21) (5.076397e-02 -3.755887e-08 -2.102981e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.227119e-21 -4.852825e-21 4.667965e-16) (3.369592e-21 -2.812585e-21 1.155942e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.02          	((7.944990e-02 -6.927120e-08 1.885194e-21) (5.076169e-02 -3.748894e-08 -2.102757e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.226676e-21 -4.852601e-21 4.711223e-16) (3.369366e-21 -2.812456e-21 1.152459e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.025         	((7.944639e-02 -6.928982e-08 1.885081e-21) (5.075942e-02 -3.741946e-08 -2.102533e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.226234e-21 -4.852378e-21 4.669574e-16) (3.369140e-21 -2.812328e-21 1.148979e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.03          	((7.944288e-02 -6.874926e-08 1.884967e-21) (5.075716e-02 -3.734889e-08 -2.102310e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.225792e-21 -4.852155e-21 4.703828e-16) (3.368915e-21 -2.812199e-21 1.145512e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.035         	((7.943938e-02 -6.850233e-08 1.884855e-21) (5.075489e-02 -3.727904e-08 -2.102088e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.225351e-21 -4.851932e-21 4.700135e-16) (3.368690e-21 -2.812071e-21 1.142048e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.04          	((7.943588e-02 -6.823602e-08 1.884742e-21) (5.075263e-02 -3.720902e-08 -2.101866e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.224910e-21 -4.851709e-21 4.701482e-16) (3.368465e-21 -2.811943e-21 1.138593e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.045         	((7.943238e-02 -6.767377e-08 1.884630e-21) (5.075038e-02 -3.713893e-08 -2.101645e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.224470e-21 -4.851487e-21 4.919085e-16) (3.368241e-21 -2.811815e-21 1.135146e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.05          	((7.942889e-02 -6.740831e-08 1.884517e-21) (5.074812e-02 -3.706852e-08 -2.101424e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.224031e-21 -4.851264e-21 4.912097e-16) (3.368017e-21 -2.811688e-21 1.131704e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.055         	((7.942541e-02 -6.716117e-08 1.884406e-21) (5.074587e-02 -3.699940e-08 -2.101204e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.223594e-21 -4.851043e-21 4.938177e-16) (3.367794e-21 -2.811560e-21 1.128271e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.06          	((7.942192e-02 -6.685022e-08 1.884294e-21) (5.074363e-02 -3.692761e-08 -2.100985e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.223155e-21 -4.850820e-21 4.902711e-16) (3.367570e-21 -2.811433e-21 1.124849e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.065         	((7.941844e-02 -6.659766e-08 1.884182e-21) (5.074138e-02 -3.685688e-08 -2.100765e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.222719e-21 -4.850599e-21 4.915807e-16) (3.367347e-21 -2.811306e-21 1.121430e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.07          	((7.941496e-02 -6.633060e-08 1.884071e-21) (5.073914e-02 -3.678599e-08 -2.100547e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.222283e-21 -4.850378e-21 4.911453e-16) (3.367125e-21 -2.811179e-21 1.118021e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.075         	((7.941149e-02 -6.604626e-08 1.883960e-21) (5.073691e-02 -3.671454e-08 -2.100329e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.221847e-21 -4.850157e-21 4.915984e-16) (3.366903e-21 -2.811052e-21 1.114621e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.08          	((7.940803e-02 -6.578536e-08 1.883849e-21) (5.073467e-02 -3.664305e-08 -2.100112e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.221413e-21 -4.849936e-21 4.909682e-16) (3.366682e-21 -2.810926e-21 1.111228e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.085         	((7.940457e-02 -6.547981e-08 1.883738e-21) (5.073244e-02 -3.657069e-08 -2.099894e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.220980e-21 -4.849716e-21 4.913672e-16) (3.366461e-21 -2.810800e-21 1.107844e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.09          	((7.940112e-02 -6.511338e-08 1.883627e-21) (5.073022e-02 -3.649622e-08 -2.099677e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.220548e-21 -4.849496e-21 4.921244e-16) (3.366241e-21 -2.810673e-21 1.104468e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.095         	((7.939765e-02 -6.551593e-08 1.883517e-21) (5.072799e-02 -3.643758e-08 -2.099463e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.220112e-21 -4.849276e-21 4.918754e-16) (3.366019e-21 -2.810548e-21 1.101102e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.1           	((7.939419e-02 -6.484410e-08 1.883407e-21) (5.072577e-02 -3.636619e-08 -2.099249e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.219678e-21 -4.849056e-21 4.907074e-16) (3.365799e-21 -2.810422e-21 1.097738e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.105         	((7.939074e-02 -6.454214e-08 1.883298e-21) (5.072356e-02 -3.629374e-08 -2.099034e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.219247e-21 -4.848836e-21 4.910606e-16) (3.365579e-21 -2.810297e-21 1.094381e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.11          	((7.938729e-02 -6.467885e-08 1.883189e-21) (5.072134e-02 -3.623066e-08 -2.098823e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.218813e-21 -4.848617e-21 4.877402e-16) (3.365358e-21 -2.810172e-21 1.091032e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.115         	((7.938385e-02 -6.386659e-08 1.883080e-21) (5.071913e-02 -3.615314e-08 -2.098610e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.218381e-21 -4.848397e-21 4.900170e-16) (3.365139e-21 -2.810047e-21 1.087688e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.12          	((7.938042e-02 -6.329781e-08 1.882970e-21) (5.071692e-02 -3.608159e-08 -2.098397e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.217953e-21 -4.848179e-21 5.265767e-16) (3.364921e-21 -2.809922e-21 1.084352e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.125         	((7.937700e-02 -6.316003e-08 1.882861e-21) (5.071472e-02 -3.601068e-08 -2.098185e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.217526e-21 -4.847961e-21 5.214106e-16) (3.364703e-21 -2.809797e-21 1.081022e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.13          	((7.937357e-02 -6.284662e-08 1.882752e-21) (5.071252e-02 -3.593753e-08 -2.097973e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.217098e-21 -4.847743e-21 5.216334e-16) (3.364485e-21 -2.809672e-21 1.077707e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.135         	((7.937016e-02 -6.261997e-08 1.882644e-21) (5.071032e-02 -3.586559e-08 -2.097762e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.216672e-21 -4.847526e-21 5.222144e-16) (3.364268e-21 -2.809548e-21 1.074399e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.14          	((7.936675e-02 -6.241077e-08 1.882537e-21) (5.070813e-02 -3.579541e-08 -2.097554e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.216245e-21 -4.847309e-21 5.262768e-16) (3.364052e-21 -2.809424e-21 1.071103e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.145         	((7.936336e-02 -6.222464e-08 1.882430e-21) (5.070594e-02 -3.572495e-08 -2.097349e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.215821e-21 -4.847095e-21 5.282275e-16) (3.363837e-21 -2.809300e-21 1.067821e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.15          	((7.935987e-02 -6.201920e-08 1.882320e-21) (5.070375e-02 -3.565518e-08 -2.097132e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.215388e-21 -4.846871e-21 5.299140e-16) (3.363616e-21 -2.809176e-21 1.064562e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.155         	((7.935643e-02 -6.154503e-08 1.882211e-21) (5.070157e-02 -3.558069e-08 -2.096919e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.214961e-21 -4.846650e-21 5.240542e-16) (3.363398e-21 -2.809052e-21 1.061233e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.16          	((7.935304e-02 -6.138221e-08 1.882104e-21) (5.069939e-02 -3.550935e-08 -2.096712e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.214537e-21 -4.846435e-21 5.198114e-16) (3.363183e-21 -2.808929e-21 1.057913e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.165         	((7.934965e-02 -6.106809e-08 1.881997e-21) (5.069721e-02 -3.543653e-08 -2.096506e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.214114e-21 -4.846219e-21 5.222475e-16) (3.362968e-21 -2.808806e-21 1.054637e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.17          	((7.934627e-02 -6.084053e-08 1.881891e-21) (5.069504e-02 -3.536368e-08 -2.096299e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-7.213692e-21 -4.846004e-21 5.205568e-16) (3.362753e-21 -2.808683e-21 1.051381e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
