# Forces      
# CofR        : (0.000000e+00 0.000000e+00 0.000000e+00)
# Time        forces(pressure viscous porous)	moments(pressure viscous porous)
4.815         	((1.039778e-01 -2.831166e-08 1.975074e-21) (7.958723e-02 -7.691334e-09 -2.577372e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.150170e-20 -6.332886e-21 -1.912634e-16) (5.683790e-21 -4.064508e-21 2.502758e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.82          	((1.039752e-01 -2.817396e-08 1.975009e-21) (7.958496e-02 -7.742318e-09 -2.577191e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.150131e-20 -6.332721e-21 -1.993763e-16) (5.683591e-21 -4.064395e-21 2.498713e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.825         	((1.039726e-01 -2.829760e-08 1.974944e-21) (7.958269e-02 -7.793901e-09 -2.577015e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.150093e-20 -6.332560e-21 -1.733944e-16) (5.683396e-21 -4.064281e-21 2.494675e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.83          	((1.039701e-01 -2.842497e-08 1.974880e-21) (7.958042e-02 -7.845601e-09 -2.576838e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.150055e-20 -6.332397e-21 -1.804189e-16) (5.683199e-21 -4.064167e-21 2.490624e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.835         	((1.039675e-01 -2.855734e-08 1.974815e-21) (7.957816e-02 -7.895034e-09 -2.576661e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.150016e-20 -6.332234e-21 -1.828914e-16) (5.683001e-21 -4.064054e-21 2.486577e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.84          	((1.039649e-01 -2.861579e-08 1.974751e-21) (7.957591e-02 -7.946383e-09 -2.576486e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.149978e-20 -6.332071e-21 -1.863320e-16) (5.682804e-21 -4.063941e-21 2.482534e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.845         	((1.039624e-01 -2.855766e-08 1.974687e-21) (7.957366e-02 -7.996412e-09 -2.576310e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.149940e-20 -6.331909e-21 -1.816572e-16) (5.682609e-21 -4.063829e-21 2.478492e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.85          	((1.039598e-01 -2.860998e-08 1.974623e-21) (7.957141e-02 -8.047461e-09 -2.576135e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.149902e-20 -6.331747e-21 -1.801266e-16) (5.682413e-21 -4.063716e-21 2.474449e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.855         	((1.039573e-01 -2.852737e-08 1.974559e-21) (7.956917e-02 -8.096358e-09 -2.575960e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.149864e-20 -6.331585e-21 -1.872366e-16) (5.682218e-21 -4.063604e-21 2.470405e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.86          	((1.039547e-01 -2.844495e-08 1.974495e-21) (7.956693e-02 -8.145137e-09 -2.575785e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.149826e-20 -6.331424e-21 -1.811414e-16) (5.682024e-21 -4.063492e-21 2.466362e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.865         	((1.039522e-01 -2.846238e-08 1.974431e-21) (7.956470e-02 -8.194236e-09 -2.575611e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.149788e-20 -6.331262e-21 -1.845016e-16) (5.681830e-21 -4.063380e-21 2.462319e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.87          	((1.039497e-01 -2.870408e-08 1.974368e-21) (7.956248e-02 -8.243335e-09 -2.575438e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.149751e-20 -6.331101e-21 -1.741855e-16) (5.681636e-21 -4.063269e-21 2.458277e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.875         	((1.039471e-01 -2.871591e-08 1.974304e-21) (7.956026e-02 -8.286462e-09 -2.575265e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.149713e-20 -6.330941e-21 -2.207004e-16) (5.681443e-21 -4.063158e-21 2.454232e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.88          	((1.039446e-01 -2.884185e-08 1.974241e-21) (7.955804e-02 -8.342183e-09 -2.575093e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.149675e-20 -6.330780e-21 -1.635841e-16) (5.681250e-21 -4.063047e-21 2.450184e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.885         	((1.039421e-01 -2.880293e-08 1.974177e-21) (7.955583e-02 -8.384207e-09 -2.574921e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.149638e-20 -6.330620e-21 -2.207241e-16) (5.681058e-21 -4.062936e-21 2.446138e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.89          	((1.039395e-01 -2.896455e-08 1.974115e-21) (7.955362e-02 -8.439336e-09 -2.574750e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.149601e-20 -6.330460e-21 -1.598139e-16) (5.680866e-21 -4.062825e-21 2.442092e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.895         	((1.039370e-01 -2.920267e-08 1.974052e-21) (7.955142e-02 -8.483967e-09 -2.574581e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.149563e-20 -6.330299e-21 -1.657178e-16) (5.680674e-21 -4.062715e-21 2.438048e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.9           	((1.039345e-01 -2.932262e-08 1.973989e-21) (7.954923e-02 -8.528113e-09 -2.574413e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.149526e-20 -6.330139e-21 -2.357903e-16) (5.680482e-21 -4.062606e-21 2.434009e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.905         	((1.039320e-01 -2.894131e-08 1.973927e-21) (7.954703e-02 -8.573489e-09 -2.574243e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.149488e-20 -6.329980e-21 -2.041849e-16) (5.680291e-21 -4.062496e-21 2.429969e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.91          	((1.039295e-01 -2.906265e-08 1.973864e-21) (7.954485e-02 -8.622638e-09 -2.574074e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.149451e-20 -6.329821e-21 -2.119886e-16) (5.680101e-21 -4.062386e-21 2.425922e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.915         	((1.039270e-01 -2.917152e-08 1.973801e-21) (7.954266e-02 -8.676104e-09 -2.573904e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.149414e-20 -6.329662e-21 -3.165100e-16) (5.679911e-21 -4.062277e-21 2.421875e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.92          	((1.039245e-01 -2.917384e-08 1.973739e-21) (7.954049e-02 -8.725122e-09 -2.573736e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.149377e-20 -6.329503e-21 -2.769188e-16) (5.679721e-21 -4.062168e-21 2.417827e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.925         	((1.039220e-01 -2.918789e-08 1.973677e-21) (7.953831e-02 -8.772929e-09 -2.573568e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.149340e-20 -6.329344e-21 -2.943135e-16) (5.679531e-21 -4.062059e-21 2.413782e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.93          	((1.039195e-01 -2.924790e-08 1.973615e-21) (7.953614e-02 -8.819187e-09 -2.573401e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.149304e-20 -6.329187e-21 -2.714029e-16) (5.679343e-21 -4.061951e-21 2.409741e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.935         	((1.039170e-01 -2.813262e-08 1.973553e-21) (7.953398e-02 -8.860046e-09 -2.573234e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.149267e-20 -6.329028e-21 -2.855594e-16) (5.679155e-21 -4.061843e-21 2.405694e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.94          	((1.039145e-01 -2.816147e-08 1.973491e-21) (7.953182e-02 -8.906988e-09 -2.573068e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.149230e-20 -6.328871e-21 -2.790804e-16) (5.678967e-21 -4.061735e-21 2.401648e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.945         	((1.039120e-01 -2.820405e-08 1.973430e-21) (7.952967e-02 -8.950413e-09 -2.572902e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.149194e-20 -6.328713e-21 -2.843227e-16) (5.678779e-21 -4.061627e-21 2.397603e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.95          	((1.039096e-01 -2.821442e-08 1.973368e-21) (7.952752e-02 -8.992381e-09 -2.572737e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.149157e-20 -6.328556e-21 -2.788263e-16) (5.678592e-21 -4.061519e-21 2.393559e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.955         	((1.039071e-01 -2.820094e-08 1.973307e-21) (7.952537e-02 -9.034742e-09 -2.572572e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.149121e-20 -6.328399e-21 -2.843422e-16) (5.678405e-21 -4.061412e-21 2.389516e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.96          	((1.039046e-01 -2.820640e-08 1.973245e-21) (7.952323e-02 -9.077061e-09 -2.572408e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.149084e-20 -6.328242e-21 -2.747741e-16) (5.678219e-21 -4.061305e-21 2.385474e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.965         	((1.039021e-01 -2.824983e-08 1.973184e-21) (7.952110e-02 -9.119623e-09 -2.572244e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.149048e-20 -6.328086e-21 -2.901732e-16) (5.678033e-21 -4.061198e-21 2.381432e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.97          	((1.038997e-01 -2.832837e-08 1.973123e-21) (7.951897e-02 -9.161463e-09 -2.572081e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.149012e-20 -6.327929e-21 -2.859024e-16) (5.677847e-21 -4.061092e-21 2.377391e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.975         	((1.038972e-01 -2.835813e-08 1.973062e-21) (7.951684e-02 -9.202233e-09 -2.571918e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.148976e-20 -6.327773e-21 -2.771322e-16) (5.677662e-21 -4.060985e-21 2.373350e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.98          	((1.038948e-01 -2.841508e-08 1.973002e-21) (7.951472e-02 -9.243559e-09 -2.571756e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.148940e-20 -6.327618e-21 -2.808685e-16) (5.677477e-21 -4.060879e-21 2.369310e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.985         	((1.038923e-01 -2.842483e-08 1.972941e-21) (7.951260e-02 -9.284678e-09 -2.571594e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.148904e-20 -6.327462e-21 -2.807347e-16) (5.677292e-21 -4.060773e-21 2.365270e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.99          	((1.038899e-01 -2.846999e-08 1.972881e-21) (7.951049e-02 -9.325969e-09 -2.571433e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.148868e-20 -6.327307e-21 -2.832046e-16) (5.677108e-21 -4.060668e-21 2.361230e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
4.995         	((1.038874e-01 -2.830225e-08 1.972820e-21) (7.950838e-02 -9.367517e-09 -2.571269e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.148831e-20 -6.327149e-21 -3.211373e-16) (5.676922e-21 -4.060562e-21 2.357191e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5             	((1.038850e-01 -2.837865e-08 1.972760e-21) (7.950628e-02 -9.407955e-09 -2.571112e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.148796e-20 -6.326998e-21 -2.282042e-16) (5.676742e-21 -4.060457e-21 2.353165e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.005         	((1.038825e-01 -2.854699e-08 1.972700e-21) (7.950418e-02 -9.449503e-09 -2.570952e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.148760e-20 -6.326842e-21 -3.043127e-16) (5.676558e-21 -4.060352e-21 2.349116e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.01          	((1.038801e-01 -2.856596e-08 1.972640e-21) (7.950208e-02 -9.487382e-09 -2.570793e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.148725e-20 -6.326688e-21 -2.741829e-16) (5.676376e-21 -4.060247e-21 2.345076e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.015         	((1.038777e-01 -2.857963e-08 1.972580e-21) (7.949999e-02 -9.526653e-09 -2.570634e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.148689e-20 -6.326534e-21 -2.814640e-16) (5.676193e-21 -4.060143e-21 2.341037e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.02          	((1.038752e-01 -2.865996e-08 1.972521e-21) (7.949791e-02 -9.567139e-09 -2.570476e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.148654e-20 -6.326380e-21 -2.878608e-16) (5.676011e-21 -4.060038e-21 2.336997e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.025         	((1.038728e-01 -2.867436e-08 1.972461e-21) (7.949583e-02 -9.605826e-09 -2.570318e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.148618e-20 -6.326227e-21 -2.790254e-16) (5.675830e-21 -4.059934e-21 2.332958e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.03          	((1.038704e-01 -2.872211e-08 1.972402e-21) (7.949375e-02 -9.645152e-09 -2.570160e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.148583e-20 -6.326073e-21 -2.848767e-16) (5.675649e-21 -4.059831e-21 2.328920e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.035         	((1.038680e-01 -2.871409e-08 1.972343e-21) (7.949168e-02 -9.683997e-09 -2.570003e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.148547e-20 -6.325920e-21 -2.852739e-16) (5.675468e-21 -4.059727e-21 2.324881e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.04          	((1.038656e-01 -2.877191e-08 1.972283e-21) (7.948961e-02 -9.722742e-09 -2.569847e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.148512e-20 -6.325767e-21 -2.836366e-16) (5.675288e-21 -4.059624e-21 2.320843e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.045         	((1.038632e-01 -2.874382e-08 1.972224e-21) (7.948755e-02 -9.760544e-09 -2.569691e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.148477e-20 -6.325615e-21 -2.820840e-16) (5.675108e-21 -4.059520e-21 2.316805e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.05          	((1.038608e-01 -2.879513e-08 1.972166e-21) (7.948549e-02 -9.798756e-09 -2.569536e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.148442e-20 -6.325462e-21 -2.832122e-16) (5.674928e-21 -4.059418e-21 2.312768e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.055         	((1.038584e-01 -2.883132e-08 1.972107e-21) (7.948343e-02 -9.836434e-09 -2.569381e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.148407e-20 -6.325310e-21 -2.841796e-16) (5.674749e-21 -4.059315e-21 2.308730e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.06          	((1.038560e-01 -2.884353e-08 1.972048e-21) (7.948138e-02 -9.873834e-09 -2.569226e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.148372e-20 -6.325159e-21 -2.826388e-16) (5.674570e-21 -4.059212e-21 2.304693e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.065         	((1.038536e-01 -2.885718e-08 1.971990e-21) (7.947934e-02 -9.910966e-09 -2.569072e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.148337e-20 -6.325007e-21 -2.834799e-16) (5.674392e-21 -4.059110e-21 2.300656e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.07          	((1.038512e-01 -2.890017e-08 1.971931e-21) (7.947730e-02 -9.947971e-09 -2.568919e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.148302e-20 -6.324856e-21 -2.851841e-16) (5.674214e-21 -4.059008e-21 2.296619e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.075         	((1.038488e-01 -2.891385e-08 1.971873e-21) (7.947526e-02 -9.984897e-09 -2.568765e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.148268e-20 -6.324705e-21 -2.897996e-16) (5.674036e-21 -4.058906e-21 2.292582e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.08          	((1.038464e-01 -2.896455e-08 1.971815e-21) (7.947323e-02 -1.002228e-08 -2.568612e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.148233e-20 -6.324553e-21 -2.916072e-16) (5.673858e-21 -4.058805e-21 2.288546e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.085         	((1.038441e-01 -2.895997e-08 1.971757e-21) (7.947120e-02 -1.005791e-08 -2.568461e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.148198e-20 -6.324403e-21 -2.739161e-16) (5.673682e-21 -4.058703e-21 2.284515e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.09          	((1.038417e-01 -2.901023e-08 1.971699e-21) (7.946917e-02 -1.009312e-08 -2.568309e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.148164e-20 -6.324253e-21 -2.851274e-16) (5.673505e-21 -4.058602e-21 2.280476e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.095         	((1.038393e-01 -2.899821e-08 1.971642e-21) (7.946716e-02 -1.012811e-08 -2.568158e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.148129e-20 -6.324103e-21 -2.816732e-16) (5.673329e-21 -4.058501e-21 2.276439e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.1           	((1.038370e-01 -2.905235e-08 1.971584e-21) (7.946514e-02 -1.016372e-08 -2.568007e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.148095e-20 -6.323953e-21 -2.874271e-16) (5.673153e-21 -4.058400e-21 2.272403e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.105         	((1.038346e-01 -2.905456e-08 1.971527e-21) (7.946313e-02 -1.019867e-08 -2.567857e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.148061e-20 -6.323804e-21 -2.861057e-16) (5.672977e-21 -4.058300e-21 2.268367e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.11          	((1.038322e-01 -2.909766e-08 1.971469e-21) (7.946112e-02 -1.023336e-08 -2.567707e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.148027e-20 -6.323654e-21 -2.844176e-16) (5.672802e-21 -4.058200e-21 2.264331e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.115         	((1.038299e-01 -2.910365e-08 1.971412e-21) (7.945912e-02 -1.026778e-08 -2.567558e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.147992e-20 -6.323505e-21 -2.868536e-16) (5.672627e-21 -4.058100e-21 2.260296e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.12          	((1.038275e-01 -2.916257e-08 1.971355e-21) (7.945712e-02 -1.030223e-08 -2.567409e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.147958e-20 -6.323357e-21 -2.876880e-16) (5.672453e-21 -4.058000e-21 2.256260e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.125         	((1.038252e-01 -2.913436e-08 1.971298e-21) (7.945513e-02 -1.033598e-08 -2.567260e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.147924e-20 -6.323208e-21 -2.854764e-16) (5.672279e-21 -4.057900e-21 2.252225e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.13          	((1.038229e-01 -2.921347e-08 1.971242e-21) (7.945314e-02 -1.037110e-08 -2.567112e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.147890e-20 -6.323060e-21 -2.989730e-16) (5.672105e-21 -4.057801e-21 2.248190e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.135         	((1.038205e-01 -2.922723e-08 1.971185e-21) (7.945116e-02 -1.040395e-08 -2.566965e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.147856e-20 -6.322912e-21 -2.879294e-16) (5.671932e-21 -4.057702e-21 2.244156e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.14          	((1.038182e-01 -2.922122e-08 1.971129e-21) (7.944917e-02 -1.043737e-08 -2.566818e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.147823e-20 -6.322764e-21 -2.983411e-16) (5.671759e-21 -4.057603e-21 2.240122e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.145         	((1.038159e-01 -2.930071e-08 1.971072e-21) (7.944720e-02 -1.047023e-08 -2.566671e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.147789e-20 -6.322617e-21 -2.885181e-16) (5.671587e-21 -4.057504e-21 2.236087e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.15          	((1.038136e-01 -2.927405e-08 1.971016e-21) (7.944523e-02 -1.050213e-08 -2.566525e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.147755e-20 -6.322470e-21 -2.899343e-16) (5.671414e-21 -4.057405e-21 2.232054e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.155         	((1.038112e-01 -2.930600e-08 1.970960e-21) (7.944326e-02 -1.053427e-08 -2.566379e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.147721e-20 -6.322323e-21 -2.853781e-16) (5.671242e-21 -4.057307e-21 2.228020e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.16          	((1.038089e-01 -2.933203e-08 1.970904e-21) (7.944129e-02 -1.056610e-08 -2.566234e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.147688e-20 -6.322176e-21 -2.853307e-16) (5.671071e-21 -4.057209e-21 2.223987e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.165         	((1.038066e-01 -2.935013e-08 1.970848e-21) (7.943933e-02 -1.059820e-08 -2.566089e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.147654e-20 -6.322030e-21 -2.912226e-16) (5.670900e-21 -4.057111e-21 2.219953e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.17          	((1.038043e-01 -2.936682e-08 1.970793e-21) (7.943738e-02 -1.062951e-08 -2.565945e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.147621e-20 -6.321884e-21 -2.848716e-16) (5.670729e-21 -4.057013e-21 2.215920e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.175         	((1.038020e-01 -2.939138e-08 1.970737e-21) (7.943543e-02 -1.066088e-08 -2.565801e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.147588e-20 -6.321738e-21 -2.896336e-16) (5.670559e-21 -4.056916e-21 2.211887e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.18          	((1.037997e-01 -2.941844e-08 1.970682e-21) (7.943348e-02 -1.069158e-08 -2.565658e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.147554e-20 -6.321593e-21 -2.840923e-16) (5.670389e-21 -4.056818e-21 2.207853e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.185         	((1.037974e-01 -2.944943e-08 1.970626e-21) (7.943154e-02 -1.072380e-08 -2.565515e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.147521e-20 -6.321448e-21 -3.050589e-16) (5.670219e-21 -4.056721e-21 2.203820e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.19          	((1.037952e-01 -2.942080e-08 1.970572e-21) (7.942960e-02 -1.075419e-08 -2.565374e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.147489e-20 -6.321306e-21 -2.884799e-16) (5.670053e-21 -4.056624e-21 2.199783e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.195         	((1.037928e-01 -2.931416e-08 1.970516e-21) (7.942767e-02 -1.078543e-08 -2.565229e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.147455e-20 -6.321158e-21 -2.675116e-16) (5.669882e-21 -4.056528e-21 2.195734e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.2           	((1.037905e-01 -2.940351e-08 1.970461e-21) (7.942574e-02 -1.081510e-08 -2.565085e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.147422e-20 -6.321012e-21 -2.818019e-16) (5.669712e-21 -4.056431e-21 2.191710e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.205         	((1.037883e-01 -2.949857e-08 1.970406e-21) (7.942381e-02 -1.084448e-08 -2.564943e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.147389e-20 -6.320868e-21 -2.836366e-16) (5.669544e-21 -4.056335e-21 2.187687e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.21          	((1.037860e-01 -2.944647e-08 1.970351e-21) (7.942189e-02 -1.087260e-08 -2.564802e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.147356e-20 -6.320724e-21 -2.717654e-16) (5.669376e-21 -4.056239e-21 2.183662e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.215         	((1.037837e-01 -2.951481e-08 1.970297e-21) (7.941997e-02 -1.090209e-08 -2.564662e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.147324e-20 -6.320580e-21 -2.850190e-16) (5.669209e-21 -4.056143e-21 2.179636e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.22          	((1.037815e-01 -2.955330e-08 1.970242e-21) (7.941806e-02 -1.093105e-08 -2.564522e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.147291e-20 -6.320437e-21 -2.855517e-16) (5.669042e-21 -4.056047e-21 2.175609e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.225         	((1.037792e-01 -2.960879e-08 1.970188e-21) (7.941615e-02 -1.096119e-08 -2.564382e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.147258e-20 -6.320294e-21 -3.025187e-16) (5.668875e-21 -4.055952e-21 2.171581e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
5.23          	((1.037769e-01 -2.960565e-08 1.970134e-21) (7.941424e-02 -1.098868e-08 -2.564243e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((-1.147226e-20 -6.320151e-21 -2.760167e-16) (5.668709e-21 -4.055857e-21 2.167552e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
